id;acc01;aff01;aff02;aff03;co01;co02;co03;co04;co05;co06;eva01;eva02;eva03;eva04;eva05;eva06;lim01;lim02;lim03;lim04;lim05;lim06;dem_split;dem_const;dem_func;dem_id;dem_const_a;dem_func_a;dem_id_a;dem_cat;dis01;dis02;dis03;dis04;dis05;dis06;dis07;ep01;ep05;ep06;ext04_a;ext05;ext06;ext07;ext08;ext_index_a;ext_cat;fair_split;fair01;fair02;fair03;fair04;fair05;fair06;fair07;fair08;fair09;fair10;fair11;fair12;fair13;fair14;fair15;unfair01;unfair02;unfair03;unfair04;unfair05;unfair06;unfair07;unfair08;unfair09;unfair10;unfair11;unfair12;unfair13;unfair14;unfair15;clec;freq;frse;gov01;gov02;gov03;gov04;gov05;gov06;gov07;gov08;pe01;pi01;pi02;pint;pop01;pop03;pop05;pop06;pop07;pop08;pop09;pop_index_a;pop_dum;post_reu_soc;pre_reu_soc;pp01_a;pp05_a;pp06;pp07;pt01;pt02;pt04;pt05;pt06;pt07;pt08;pt_index_a;rile;soc01;soc02;soc03;soc04;soc05;soc06;soc07;soc08;soc09;soc10;soctr01;soctr02;soctr03;soctr_index;stat01;stat02;sex;year_birth;age;age_num;age_gen;educ01;educ02;educ03;casmin;famstat;g_born;g_cit;hh_inc;hh_inc_equ;hh_size;hh_kids;prof;religion;bbsr;bik;eastwest;iltis;t_typ;townsize;a_weight;d_weight;weight_trunc;frame;tel_con
3367;2;1;-97;1;1;2;1;3;1;4;3;2;2;1;2;1;4;2;1;3;4;2;0;1;2;1;-97;-97;-97;3;3;4;4;3;3;5;4;3;3;3;5;4;2;4;2;7;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;2;1;3;3;2;3;2;2;1;2;2;4;0;1;2;1;3;1;4;3;4;2;3,42857E+14;0;-97;1;3;3;1;1;3;2;1;2;2;3;2;3,83333E+14;5;1;3;3;3;2;1;2;2;1;2;2;2;2;3,33333E+14;4;4;0;1965;4;58;3;4;-97;8;8;4;0;0;-99;-96;5;3;2;-99;4;5;1;2;1;2;2,74922E+14;6,23458E+14;1,89636E+13;1;1
3368;1;2;-97;1;1;1;1;2;2;1;1;2;1;1;2;2;4;4;2;2;2;2;1;-97;-97;-97;1;2;1;-97;4;4;1;1;4;1;4;3;2;1;5;3;5;5;4;5;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;1;2;3;3;1;2;1;1;1;4;0;1;2;-98;3;3;3;4;3;5;25;0;-97;1;3;3;3;1;3;3;1;3;3;3;3;3,33333E+14;6;1;1;1;1;2;1;1;1;1;1;2;3;2;3,66667E+14;2;1;0;1943;5;80;1;4;-97;5;7;2;0;0;6;4;1;-97;10;1;2;10;1;3;5;3;1,79267E+13;5,75841E+13;1,07544E+14;0;1
3369;2;1;-97;1;1;1;1;4;1;2;1;1;1;2;1;3;4;3;2;1;4;3;0;2;2;1;-97;-97;-97;3;1;1;1;1;1;1;1;3;2;1;5;5;5;5;5;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;-98;2;2;2;3;2;2;2;2;2;5;0;1;1;1;1;1;4;5;4;4;3,14286E+14;0;-97;1;3;3;1;1;5;2;1;4;3;3;3;3;5;3;1;1;1;1;1;1;3;1;1;4;1;3;2;2;2;1;1940;5;83;1;3;-97;5;4;4;0;0;7;4;1;-97;10;1;2;3;1;2;4;3;7,33141E+14;2,20253E+14;1,78654E+13;0;1
3370;1;3;-97;3;1;1;1;3;1;2;1;1;1;3;3;4;5;1;1;1;1;1;1;-97;-97;-97;3;4;2;-97;3;1;2;1;3;1;1;4;3;2;5;1;1;5;1;11;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;2;1;2;3;1;3;1;3;1;1;1;3;1;-97;1;1;1;1;3;3;3;1;4,14286E+14;1;-97;1;3;3;2;2;3;1;1;3;-97;3;5;3,33333E+14;0;1;1;1;1;1;1;1;3;1;1;3;1;4;2;4;5;0;1956;5;67;2;2;-97;5;3;1;1;0;3;2;2;0;10;1;1;8;1;3;5;6;2,02485E+14;9,65553E+14;2,16308E+14;0;1
3371;1;1;-97;1;1;1;1;2;3;2;1;1;2;2;3;2;5;5;1;5;5;3;0;1;1;1;-97;-97;-97;3;1;3;2;1;2;1;1;3;2;2;5;5;5;4;3;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;1;1;1;2;3;3;3;2;2;2;3;3;0;3;2;1;4;4;5;5;2;4;2,42857E+14;0;-97;1;1;3;1;1;2;2;1;2;2;2;2;4,16667E+14;2;1;1;1;1;1;1;1;3;1;1;1;3;3;3,66667E+14;2;5;0;1951;5;72;2;4;-97;7;8;1;0;0;8;4;2;0;10;11;2;3;1;2;4;3;2,88801E+14;9,65553E+14;3,08516E+14;1;1
3372;1;1;1;-97;3;1;1;1;2;1;1;2;3;3;2;3;5;3;1;1;1;1;1;-97;-97;-97;1;3;1;-97;3;5;3;2;1;2;1;2;2;2;5;1;5;5;3;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;3;1;3;3;2;3;2;2;1;2;3;3;1;-97;3;1;5;2;2;3;3;5;3;0;-97;2;3;3;2;2;2;2;2;3;-97;2;3;3,66667E+14;3;1;1;1;1;1;1;1;2;1;1;3;4;4;3;4;4;0;1947;5;76;1;4;-97;8;8;1;0;0;6;3;2;0;10;2;1;10;0;0;5;7;2,86126E+14;7,29741E+14;2,3101E+14;0;1
3373;1;2;-97;2;2;1;1;1;1;3;3;4;4;4;3;4;3;3;2;2;4;1;0;1;4;1;-97;-97;-97;2;2;2;2;2;3;5;2;5;3;3;5;3;5;4;2;5;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;2;1;1;3;1;4;1;1;4;2;3;5;0;-99;2;3;4;2;3;3;4;2;3;0;-97;1;3;3;3;2;4;3;2;3;-97;3;4;2,83333E+14;5;4;2;1;2;2;3;2;3;2;1;3;2;4;2,33333E+14;3;2;0;1973;4;50;3;3;-97;5;4;3;0;0;8;3;3;1;1;11;2;4;1;2;2;1;6,91352E+14;9,65553E+14;7,38548E+14;1;1
3374;2;1;-97;1;1;1;1;3;3;3;3;4;1;1;2;1;1;1;1;1;3;1;1;-97;-97;-97;1;2;1;-97;1;1;3;2;1;1;1;3;3;1;5;5;5;4;4;3;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;2;3;3;3;3;1;1;2;1;2;0;3;1;1;3;4;4;5;5;4;2,28571E+14;0;-97;1;3;3;1;1;3;2;1;3;2;3;2;3,66667E+14;5;1;1;1;1;1;1;2;2;2;1;2;3;3;3,33333E+14;4;5;1;1953;5;70;2;4;-97;8;8;4;0;0;7;4;1;-97;10;1;1;8;1;1;5;6;4,20853E+14;3,18632E+14;1,48362E+14;0;1
3375;2;2;-97;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;2;4;4;2;0;1;1;1;-97;-97;-97;3;2;3;6;2;-98;3;1;3;2;2;5;5;5;4;5;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;3;1;1;2;2;5;5;5;2;1;-98;3;0;-96;2;1;4;3;4;4;4;4;2,57143E+14;0;-97;1;2;2;1;1;2;2;1;2;2;2;2;4,16667E+14;8;2;1;1;2;1;1;2;1;1;2;2;3;4;3;1;4;0;1951;5;72;2;4;-97;9;9;1;0;0;6;3;2;0;10;1;1;10;1;3;5;6;2,88801E+14;4,10256E+14;1,31086E+14;0;1
3376;1;2;-97;2;1;1;1;1;1;2;4;3;3;2;1;3;4;3;3;2;5;3;0;2;2;1;-97;-97;-97;3;2;3;2;1;2;2;3;2;2;2;5;4;4;4;5;5;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;2;1;2;2;2;2;2;2;1;3;2;3;0;2;2;1;3;3;4;3;2;3;3,28571E+14;0;-97;3;2;3;2;1;2;2;2;2;2;2;3;3,83333E+14;5;3;1;1;1;1;1;1;1;1;1;3;3;3;3;3;4;0;1980;3;43;4;4;-97;8;8;1;1;0;8;3;4;2;1;3;2;8;1;2;2;3;5,98959E+14;7,29741E+14;4,8358E+14;0;1
3377;1;1;-97;1;1;1;1;1;1;1;1;4;4;1;4;4;4;4;1;4;4;2;1;-97;-97;-97;2;4;1;-97;1;1;1;1;1;1;1;2;1;2;5;4;5;4;4;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;2;2;2;2;3;2;1;2;1;2;5;0;3;2;1;4;1;4;1;4;1;3,71429E+14;0;-97;1;3;2;2;1;3;3;2;3;2;3;3;3,16667E+14;0;1;1;1;1;1;1;1;1;1;1;3;3;4;2,66667E+14;3;4;0;1964;4;59;2;3;-97;6;4;1;0;0;7;3;2;0;1;1;2;9;1;2;2;3;7,71549E+14;2,9872E+13;2,54994E+14;1;3
3378;2;1;1;-97;2;1;1;3;2;3;1;3;4;4;2;3;2;1;1;2;2;1;0;3;3;2;-97;-97;-97;1;4;2;2;1;5;2;1;4;4;5;4;2;1;5;4;11;2;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;3;2;2;2;3;1;2;2;4;1;-97;4;3;3;1;4;2;3;3;3,28571E+14;0;-97;2;3;3;1;1;3;2;3;4;-97;2;4;3;5;2;3;1;2;1;2;3;3;1;2;5;1;4;1,33333E+14;4;1;0;1962;4;61;2;2;-97;5;3;1;0;0;3;2;2;0;3;11;1;8;0;2;5;6;3,2081E+14;4,10256E+14;1,45615E+14;1;1
3379;2;2;-97;2;1;1;1;1;2;2;2;3;2;3;2;2;1;3;2;3;5;2;1;-97;-97;-97;2;3;1;-97;2;2;3;2;-99;2;2;4;3;2;5;5;5;5;-99;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-99;1;3;3;2;3;2;1;1;2;2;2;0;5;1;2;4;3;4;5;4;5;2,14286E+14;0;-97;1;1;2;1;1;3;3;2;3;2;3;3;3,16667E+14;5;3;2;2;2;2;1;4;3;1;1;3;2;3;2,66667E+14;3;4;0;1942;5;81;1;4;-97;8;8;1;0;0;10;6;2;0;10;11;1;10;1;3;5;7;2,88801E+14;9,65553E+14;3,08516E+14;0;1
3380;1;2;2;-97;2;2;1;3;2;3;3;2;2;2;1;2;-98;5;1;2;2;4;0;2;2;1;-97;-97;-97;3;1;2;2;1;2;3;3;3;2;3;5;4;5;4;4;4;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;2;1;2;2;3;5;1;1;5;5;4;0;2;4;3;5;2;2;-98;2;-98;-96;-96;-97;2;3;3;1;1;2;3;3;3;2;2;2;35;3;1;1;1;1;1;1;1;1;1;3;3;2;3;2,66667E+14;3;2;1;1982;3;41;4;4;-97;8;8;6;0;0;5;2;3;1;3;11;3;9;0;3;4;4;6,41523E+14;9,65553E+14;6,85318E+14;0;1
3381;1;2;2;-97;1;1;1;1;2;3;4;3;2;2;3;1;5;2;2;4;5;4;1;-97;-97;-97;2;4;1;-97;2;4;3;2;1;2;5;4;2;2;5;5;5;5;3;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;2;1;2;1;3;2;2;3;1;2;2;4;1;-97;2;1;5;1;1;4;4;3;3,28571E+14;0;-97;2;3;2;2;2;5;3;2;4;-97;5;4;2,16667E+14;5;5;1;1;1;1;4;2;3;1;2;3;3;4;2,66667E+14;2;4;0;1981;3;42;4;3;-97;5;4;1;0;0;10;5;4;2;1;11;3;9;0;2;4;2;7,95877E+14;2,9872E+13;2,63035E+13;1;3
3382;1;2;-97;-99;1;1;1;1;3;1;2;1;2;2;1;2;1;5;1;5;1;5;0;2;3;1;-97;-97;-97;2;1;1;1;1;1;1;3;3;2;2;5;5;5;5;5;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;3;1;1;2;2;3;3;1;1;4;5;3;0;3;2;-98;2;2;4;5;5;2;2,66667E+14;0;-97;1;2;1;1;2;3;4;1;3;2;3;2;3,33333E+14;1;1;2;1;1;1;1;2;1;1;3;1;5;2;4,66667E+14;1;4;0;1987;2;36;4;4;-97;9;9;1;0;0;8;3;4;2;2;11;2;8;1;3;3;5;4,08442E+14;9,65553E+14;4,36325E+14;1;1
3383;1;3;2;-97;1;1;1;1;3;1;3;2;4;4;3;3;1;1;1;3;1;4;1;-97;-97;-97;3;4;1;-97;1;1;4;1;1;4;3;4;4;3;5;5;5;5;5;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-98;2;3;1;4;3;1;1;2;4;5;1;-97;1;1;5;1;5;3;3;3;3;0;-97;2;3;1;1;1;4;3;3;5;-97;5;3;2,16667E+14;0;1;1;1;1;1;1;1;1;1;3;5;1;5;1;3;4;0;1950;5;73;2;4;-97;8;8;1;0;0;3;2;2;0;10;11;1;8;0;2;5;6;2,70381E+14;1,42653E+14;4,26737E+14;0;2
3384;1;1;-97;1;1;1;1;1;1;1;1;4;1;1;3;4;4;3;1;4;4;4;1;-97;-97;-97;3;4;2;-97;3;1;1;1;2;3;1;4;1;3;5;4;4;5;4;5;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;2;3;1;3;1;2;2;1;2;4;1;-97;3;3;4;1;1;4;1;3;3,57143E+14;0;-97;1;3;3;1;1;3;2;1;4;-97;2;1;3,83333E+14;6;1;1;1;1;1;2;1;3;1;1;5;4;4;2,33333E+14;4;2;1;1965;4;58;3;2;-97;5;3;2;0;0;2;2;1;-97;1;2;2;5;1;3;3;3;4,31118E+14;5,75841E+13;2,74664E+14;0;1
3385;1;1;-97;1;1;2;1;1;1;2;1;2;1;1;2;1;3;-98;1;1;4;2;0;1;3;1;-97;-97;-97;2;1;1;1;1;2;1;1;3;3;2;5;5;5;4;5;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;1;2;2;1;3;2;5;1;1;1;4;0;1;2;4;4;2;4;4;4;4;2,28571E+14;0;-97;1;3;3;1;1;3;2;1;2;2;4;4;3,33333E+14;6;2;2;3;2;1;2;1;2;1;1;3;4;3;3,33333E+14;2;4;0;1959;4;64;2;4;-97;8;8;1;0;0;7;3;2;0;10;1;3;4;1;2;1;4;4,42901E+12;9,65553E+14;4,73136E+14;0;1
3386;1;2;-97;5;1;1;1;2;1;1;1;2;2;5;5;5;5;2;2;2;4;2;0;2;2;4;-97;-97;-97;-96;4;5;5;2;1;1;1;-98;4;4;4;1;5;4;4;8;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;2;2;2;3;3;2;2;2;2;3;1;1;-97;4;3;3;4;4;5;3;3;2,42857E+14;0;3;-97;3;2;1;1;2;2;3;3;-97;3;3;3,33333E+14;10;3;1;1;1;4;3;5;3;1;3;2;2;-98;-96;4;3;0;1995;1;28;4;4;-97;2;6;1;1;1;3;2;2;0;8;2;-96;-99;1;-96;-96;-99;1,08891E+14;2,9872E+13;3,59883E+14;1;3
3387;2;1;-97;1;2;1;1;2;1;2;2;2;2;2;1;2;5;1;1;3;2;1;0;2;2;1;-97;-97;-97;3;1;1;1;1;1;2;1;3;2;1;4;5;5;4;4;4;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;3;1;1;1;1;1;2;0;2;2;2;4;2;4;5;4;4;2,42857E+14;0;-97;1;3;3;2;1;2;2;1;2;2;2;2;4,16667E+14;4;2;1;1;1;1;1;1;1;1;1;2;4;4;3,33333E+14;2;5;1;1941;5;82;1;4;-97;7;8;4;0;0;4;3;1;-97;10;2;1;10;1;0;5;7;6,25901E+14;2,9872E+13;2,06858E+14;1;-96
3388;2;3;-97;4;1;1;2;4;1;5;2;2;1;1;3;1;1;4;1;1;5;1;1;-97;-97;-97;5;4;3;-97;2;1;2;1;4;2;2;5;3;3;4;5;5;5;3;4;1;0;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;1;3;3;3;1;3;1;2;1;3;1;-97;5;3;3;1;2;1;1;3;4;1;1;-97;3;3;2;2;4;3;3;3;-97;3;4;2,66667E+14;5;3;1;1;1;1;2;2;3;1;1;5;1;4;1,33333E+14;4;1;1;1989;2;34;4;3;-97;5;4;5;0;0;3;2;2;1;14;2;3;9;1;2;2;3;1,96649E+14;2,9872E+13;4,29397E+14;1;3
3389;1;2;5;-97;2;1;1;2;1;2;3;3;2;3;2;3;3;-98;2;2;5;2;1;-97;-97;-97;3;3;1;-97;3;4;2;2;2;1;5;4;3;3;5;5;5;5;1;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;3;1;2;1;1;1;1;2;4;0;4;1;1;4;1;3;3;1;4;3,57143E+14;0;-97;2;1;3;3;1;5;3;2;3;2;5;4;2,33333E+14;5;5;2;1;2;2;5;2;5;2;2;2;-98;4;-96;3;2;0;1949;5;74;1;2;-97;5;3;1;0;0;4;2;2;0;10;2;3;5;0;1;4;3;2,09189E+14;1,42653E+14;3,3016E+14;0;2
3390;2;1;-97;1;1;1;1;2;1;3;1;1;1;3;1;3;5;5;3;1;5;1;1;-97;-97;-97;2;4;1;-97;1;5;5;5;5;5;5;1;2;2;5;5;5;4;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;2;1;2;2;2;2;1;1;1;4;4;1;-97;3;1;4;1;4;1;1;4;3,71429E+14;0;-97;1;3;3;2;1;3;3;1;3;-97;1;3;3,66667E+14;7;5;3;1;3;3;1;3;5;1;3;4;1;4;1,66667E+14;3;3;0;1959;4;64;2;4;-97;8;8;6;0;0;3;2;2;0;10;2;1;10;1;0;5;7;4,388E+14;2,8795E+14;1,39793E+14;0;1
3391;1;3;3;-97;3;3;1;3;2;3;2;2;2;2;2;2;3;4;2;4;2;4;0;2;3;2;-97;-97;-97;2;2;2;1;2;2;2;2;3;3;3;4;4;4;3;-98;6;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;-98;1;3;2;5;1;5;2;1;1;1;3;2;0;24;3;1;3;2;4;4;2;2;3,42857E+14;0;-97;2;3;3;1;1;3;2;3;3;-99;3;3;3,16667E+14;2;2;2;1;2;2;2;2;3;1;2;4;2;4;2;4;3;0;1952;5;71;2;3;-97;5;4;1;0;0;6;3;2;0;10;11;4;8;0;2;1;5;3,70892E+14;9,65553E+14;3,96211E+14;0;1
3392;1;4;3;-97;1;1;1;2;1;2;3;2;3;3;3;4;4;4;1;1;3;1;0;2;3;1;-97;-97;-97;2;1;1;2;1;1;1;1;4;3;2;4;2;5;3;4;7;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;2;2;3;2;3;2;2;1;1;1;3;1;-97;3;1;2;1;3;4;2;2;3,85714E+14;0;1;-97;3;1;1;2;2;3;3;4;-97;2;2;3,33333E+14;4;1;1;1;1;1;2;4;1;1;1;2;4;3;3,66667E+14;2;4;1;2002;1;21;5;3;-97;5;4;6;0;0;-99;-96;4;0;3;11;3;7;0;2;4;5;1,39906E+14;9,65553E+14;1,49457E+14;0;1
3393;2;1;-97;1;1;1;1;3;1;1;3;1;3;1;4;1;5;5;1;1;3;1;1;-97;-97;-97;3;2;1;-97;5;5;2;5;5;5;5;1;2;3;5;1;5;1;2;7;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0;1;1;1;1;1;5;5;5;3;3;0;-97;2;3;3;2;1;2;2;1;3;2;4;1;3,83333E+14;-99;1;3;1;1;1;1;1;2;1;1;4;5;5;2,66667E+14;4;1;0;1955;5;68;2;2;-97;6;3;5;0;0;1;1;1;-97;10;11;2;10;1;3;3;3;1,9291E+14;7,13265E+14;1,52233E+13;0;2
3394;2;3;-97;3;1;1;2;2;2;3;3;2;3;2;3;3;3;2;1;2;3;1;0;3;3;1;-97;-97;-97;1;2;2;2;2;2;3;3;4;3;2;5;3;5;5;3;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;2;1;2;3;2;2;1;2;2;2;2;3;1;-97;3;2;2;1;2;3;3;3;3,71429E+14;0;-97;1;1;3;1;1;3;4;3;4;-97;3;4;25;5;3;1;1;2;2;2;1;3;2;1;3;2;4;2,33333E+14;3;3;0;1980;3;43;4;4;-97;5;7;1;0;0;8;3;4;2;1;1;2;7;1;1;3;1;5,9629E+14;4,10256E+14;2,70655E+14;0;1
3395;1;1;-97;1;2;1;1;2;1;2;1;1;1;2;1;1;1;2;3;2;5;1;0;2;2;1;-97;-97;-97;3;1;1;1;2;1;2;1;3;2;2;5;5;5;5;5;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;1;2;3;3;3;2;1;2;2;1;0;3;1;2;5;4;4;5;5;5;1,71429E+14;0;-97;1;3;3;1;1;2;1;1;3;1;2;2;4,16667E+14;5;1;2;1;2;1;1;1;1;1;2;2;2;3;3;1;5;1;1973;4;50;3;4;-97;8;8;1;0;0;10;6;2;0;1;11;1;10;1;3;5;7;8,04386E+13;2,9872E+13;2,65847E+14;1;3
3396;1;3;1;-97;2;2;2;3;1;1;3;2;3;2;2;2;1;3;1;1;1;2;1;-97;-97;-97;4;4;2;-97;4;3;2;3;5;3;3;4;4;2;2;2;3;3;2;11;2;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;3;2;2;1;1;3;1;1;1;1;3;4;0;4;2;1;2;1;2;-99;1;3;4,33333E+14;1;-97;2;3;3;1;2;3;3;3;4;3;3;4;2,66667E+14;7;3;2;1;1;2;1;1;3;1;1;3;3;4;2,66667E+14;2;2;0;1958;4;65;2;3;-97;5;4;1;0;0;8;4;2;0;10;-99;4;5;0;1;1;4;3,55704E+14;9,65553E+14;3,79987E+14;0;1
3397;1;2;-97;2;1;1;1;2;1;2;1;2;1;1;1;2;4;4;1;2;3;3;0;2;3;1;-97;-97;-97;2;1;2;1;2;2;3;4;3;2;2;5;5;5;5;5;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;3;3;1;1;2;2;5;0;-99;2;1;2;1;2;2;3;2;4,14286E+14;1;-97;1;3;3;1;1;3;2;2;4;-97;3;2;3,33333E+14;2;2;1;1;1;1;1;4;1;1;2;3;3;3;3;4;1;0;1955;5;68;2;4;-97;8;8;1;0;0;7;3;2;0;10;1;3;4;1;2;2;3;2,4934E+14;2,9872E+13;8,24059E+14;1;3
3398;1;1;-97;1;2;1;1;2;1;2;1;2;2;1;1;1;3;3;1;2;4;2;1;-97;-97;-97;1;4;1;-97;3;1;2;3;2;3;3;3;3;2;5;5;5;5;3;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;1;1;1;2;1;3;1;2;1;2;1;3;1;-97;1;5;4;3;3;4;2;4;2,42857E+14;0;-97;1;3;3;2;2;2;2;1;2;-97;1;2;4,33333E+14;5;1;2;1;2;1;1;1;3;1;1;2;3;3;3,33333E+14;3;5;0;1961;4;62;2;4;-97;8;8;1;0;0;9;4;2;0;1;1;2;7;1;2;3;4;6,12657E+14;9,65553E+14;6,54481E+14;0;1
3399;2;3;-97;3;1;1;1;4;4;4;1;4;5;4;1;5;5;1;1;1;5;1;0;3;3;1;-97;-97;-97;1;2;4;3;1;5;5;1;5;1;3;3;1;1;5;1;13;3;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;2;1;2;4;1;4;1;1;1;1;3;5;0;-99;3;1;5;1;1;1;1;1;4,42857E+14;1;-97;1;3;3;3;3;5;1;5;5;-97;5;5;1,66667E+14;5;5;1;1;1;5;5;1;5;3;1;1;3;5;3;3;1;0;1939;5;84;1;3;-97;5;4;1;1;0;4;2;2;0;10;1;4;2;1;3;3;2;3,1229E+14;9,65553E+14;3,33609E+13;0;1
3400;2;1;-97;1;1;1;1;3;1;2;1;1;1;1;1;3;4;1;1;2;4;3;1;-97;-97;-97;1;2;1;-97;1;1;1;1;1;3;1;3;2;3;5;5;5;3;5;3;1;1;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;-97;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;2;3;3;2;2;2;2;4;0;1;2;1;3;4;3;5;3;5;2,57143E+14;0;-97;1;3;3;1;1;3;3;1;2;3;3;2;3,66667E+14;6;1;1;1;1;1;1;1;1;1;1;2;3;2;3,66667E+14;3;3;1;1944;5;79;1;-96;-97;5;-96;4;1;1;3;2;1;-97;10;1;1;8;1;2;5;6;7,33141E+14;5,75841E+13;4,67083E+14;0;1
